0.511523
0.509570
0.513477
0.511230
0.000000
0.505859
0.003906
0.507715
0.523145
0.521680
0.512696
0.000000
0.000000
0.503223
0.522656
0.000000
0.520410
0.519238
0.512402
0.500293
0.521191
0.500098
0.520410
0.507520
0.452832
0.480468
0.537109
0.431738
0.507520
0.488867
0.326172
0.519531
0.520996
0.507813
0.506152
0.000000
0.000000
0.516016
0.509473
0.501953
0.507812
0.523047
0.502832
0.509766
0.514453
0.507617
0.510840
0.000000
0.505664
0.509375
0.515430
0.510742
0.504980
0.517578
0.506250
0.521094
0.520507
0.523926
0.512305
0.514649
0.450684
0.521485
0.243262
0.350586
0.000000
0.506641
0.521680
0.505859
0.503907
0.519531
0.502930
0.506836
0.000000
0.505859
0.510059
0.507813
0.507715
0.509180
0.508105
0.517480
0.504492
0.504883
0.501953
0.516699
0.508496
0.503125
0.511523
0.512598
0.541602
0.505859
0.519531
0.401758
0.258789
0.524414
0.267578
0.348242
0.506152
0.520507
0.518555
0.520605
0.515137
0.513379
0.503906
0.501953
0.521875
0.504590
0.505859
0.521484
0.517578
0.512109
0.505664
0.511035
0.520215
0.521289
0.200195
0.519727
0.513379
0.506348
0.515039
0.510449
0.480273
0.212891
0.502832
0.160645
0.234375
0.317285
0.260742
0.503907
0.517578
0.516602
0.512695
0.521484
0.000684
0.509766
0.504199
0.502539
0.500977
0.000000
0.507715
0.505957
0.520703
0.514648
0.507812
0.000000
0.511718
0.503906
0.099609
0.372070
0.228516
0.242188
0.432227
0.421875
0.509277
0.513672
0.461719
0.351465
0.433594
0.249805
0.168946
0.213867
0.507812
0.502929
0.505859
0.516601
0.518554
0.510254
0.500977
0.510742
0.520507
0.502930
0.503809
0.512207
0.505859
0.523047
0.500976
0.513281
0.516602
0.504883
0.182617
0.264648
0.222657
0.271387
0.220704
0.250976
0.492090
0.451172
0.251563
0.315430
0.213770
0.193359
0.143555
0.080078
0.501953
0.513672
0.517578
0.510742
0.504590
0.528321
0.525391
0.517480
0.501953
