# Original image data
# 3x23
0.159,	0.308,	0.149
0.215,	0.139,	0.185
0.833,	0.211,	0.595
0.489,	0.957,	0.547
0.873,	0.888,	0.995
0.398,	0.649,	0.362
0.710,	0.579,	0.438
0.831,	0.681,	0.418
0.364,	0.296,	0.265
0.459,	0.672,	0.350
0.496,	0.464,	0.245
0.152,	0.227,	0.257
0.304,	0.230,	0.202
0.423,	0.429,	0.316
0.298,	0.244,	0.282
0.338,	0.328,	0.249
0.245,	0.204,	0.257
0.132,	0.150,	0.108
0.143,	0.104,	0.117
0.207,	0.204,	0.062
0.191,	0.209,	0.289
0.144,	0.206,	0.089
0.290,	0.468,	0.339
