# Original image data
# 3x23
0.058,	0.084,	0.084
0.158,	0.215,	0.177
0.337,	0.603,	0.121
0.220,	0.221,	0.282
0.563,	0.428,	0.247
0.300,	0.336,	0.263
0.364,	0.342,	0.210
0.309,	0.509,	0.177
0.310,	0.319,	0.109
0.306,	0.295,	0.149
0.247,	0.251,	0.097
0.300,	0.186,	0.120
0.176,	0.225,	0.108
0.468,	0.329,	0.203
0.171,	0.125,	0.087
0.211,	0.245,	0.103
0.162,	0.096,	0.061
0.295,	0.195,	0.138
0.184,	0.068,	0.062
0.184,	0.155,	0.090
0.115,	0.194,	0.082
0.175,	0.147,	0.081
0.206,	0.168,	0.171
